+--------------+------------------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+--------------+---------------+---------------+---------------+
|  Drop State  |     Expected Value     | Dice Sum = 2 | Dice Sum = 3 | Dice Sum = 4 | Dice Sum = 5 | Dice Sum = 6 | Dice Sum = 7 | Dice Sum = 8 | Dice Sum = 9 | Dice Sum = 10 | Dice Sum = 11 | Dice Sum = 12 |
| 001001010110 |  0.002738721231519585  |      0       |      3       |      0       |      0       |      6       |      0       |      8       |     3 6      |       10      |       11      |       0       |
| 001001010101 | 0.0015836953208352381  |      0       |      3       |      0       |      0       |      6       |      0       |      8       |     3 6      |       10      |      3 8      |       12      |
| 001001010100 |  0.013717421124828532  |      0       |      3       |      0       |      0       |      6       |      0       |      8       |     3 6      |       10      |      3 8      |       0       |
| 001001010011 |  0.000912907077173195  |      0       |      3       |      0       |      0       |      6       |      0       |      8       |     3 6      |       0       |       11      |       12      |
| 001001010010 |  0.00785893918609968   |      0       |      3       |      0       |      0       |      6       |      0       |      8       |     3 6      |       0       |       11      |       0       |
| 001001010001 |  0.004572473708276177  |      0       |      3       |      0       |      0       |      6       |      0       |      8       |     3 6      |       0       |      3 8      |       12      |
| 001001010000 |  0.05272633744855967   |      0       |      3       |      0       |      0       |      6       |      0       |      8       |     3 6      |       0       |      3 8      |       0       |
| 001001001111 | 0.00020441180206269365 |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       10      |       11      |       12      |
| 001001001110 |  0.00159083981100442   |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       10      |       11      |      3 9      |
| 001001001101 |  0.000688252552964487  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       10      |       0       |       12      |
| 001001001100 |  0.006730109739368997  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       10      |       0       |      3 9      |
| 001001001011 | 0.00045883503530965797 |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       0       |       11      |       12      |
| 001001001010 |  0.004486739826245999  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       0       |       11      |      3 9      |
| 001001001001 | 0.0019218678555098308  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       0       |       0       |       12      |
| 001001001000 |  0.025205761316872428  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |      9       |       0       |       0       |      3 9      |
| 001001000111 | 0.00046201036427373867 |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       10      |       11      |       12      |
| 001001000110 |  0.003943758573388203  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       10      |       11      |       0       |
| 001001000101 | 0.0019718792866941014  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       10      |       0       |       12      |
| 001001000100 |  0.022376543209876542  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       10      |       0       |       0       |
| 001001000011 |  0.001314586191129401  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       0       |       11      |       12      |
| 001001000010 |  0.014917695473251029  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       0       |       11      |       0       |
| 001001000001 |  0.007458847736625514  |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       0       |       0       |       12      |
| 001001000000 |  0.12654320987654322   |      0       |      3       |      0       |      0       |      6       |      0       |      0       |     3 6      |       0       |       0       |       0       |
| 001000111111 | 0.00022954982302833234 |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |       10      |       11      |       12      |
| 001000111110 | 0.0014765279682975154  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |       10      |       11      |      3 9      |
| 001000111101 | 0.0007918476604176192  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |       10      |      3 8      |       12      |
| 001000111100 |  0.006058527663465934  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |       10      |      3 8      |      3 9      |
| 001000111011 | 0.0005517134075090177  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |      3 7      |       11      |       12      |
| 001000111010 |  0.00421048620637098   |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |      3 7      |       11      |      3 9      |
| 001000111001 |  0.002233843926230757  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |      3 7      |      3 8      |       12      |
| 001000111000 |  0.021176268861454045  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      9       |      3 7      |      3 8      |      3 9      |
| 001000110111 | 0.0002798258649596097  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |       10      |       11      |       12      |
| 001000110110 | 0.0018718564243255598  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |       10      |       11      |       0       |
| 001000110101 | 0.0011931298582533148  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |       10      |      3 8      |       12      |
| 001000110100 |  0.010095164609053495  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |       10      |      3 8      |       0       |
| 001000110011 |  0.000838286846517299  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |      3 7      |       11      |       12      |
| 001000110010 | 0.0071159122085048005  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |      3 7      |       11      |       0       |
| 001000110001 |  0.004329561042524004  |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |      3 7      |      3 8      |       12      |
| 001000110000 |  0.04938271604938271   |      0       |      3       |      0       |      0       |      0       |      7       |      8       |      0       |      3 7      |      3 8      |       0       |
| 001000101111 | 0.00020242722146014322 |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |       10      |       11      |       12      |
| 001000101110 | 0.0016003657978966618  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |       10      |       11      |      3 9      |
| 001000101101 | 0.0006715820759030635  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |       10      |       0       |       12      |
| 001000101100 | 0.0066872427983539085  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |       10      |       0       |      3 9      |
| 001000101011 | 0.0006191891479957322  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |      3 7      |       11      |       12      |
| 001000101010 |  0.006001371742112482  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |      3 7      |       11      |      3 9      |
| 001000101001 | 0.0026148834019204385  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |      3 7      |       0       |       12      |
| 001000101000 |  0.033950617283950615  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      9       |      3 7      |       0       |      3 9      |
| 001000100111 |  0.000271490626428898  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |       10      |       11      |       12      |
| 001000100110 |  0.002186213991769547  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |       10      |       11      |       0       |
| 001000100101 | 0.0010931069958847735  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |       10      |       0       |       12      |
| 001000100100 |  0.011574074074074073  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |       10      |       0       |       0       |
| 001000100011 | 0.0011145404663923182  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |      3 7      |       11      |       12      |
| 001000100010 |  0.012345679012345678  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |      3 7      |       11      |       0       |
| 001000100001 |  0.006172839506172839  |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |      3 7      |       0       |       12      |
| 001000100000 |  0.10185185185185185   |      0       |      3       |      0       |      0       |      0       |      7       |      0       |      0       |      3 7      |       0       |       0       |
| 001000011111 | 0.00015678186760148348 |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       10      |       11      |       12      |
| 001000011110 | 0.0012479042828837067  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       10      |       11      |      3 9      |
| 001000011101 | 0.0006882525529644871  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       10      |      3 8      |       12      |
| 001000011100 |  0.006730109739368997  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       10      |      3 8      |      3 9      |
| 001000011011 | 0.0003445231926027535  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       0       |       11      |       12      |
| 001000011010 | 0.0034579332418838587  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       0       |       11      |      3 9      |
| 001000011001 | 0.0019218678555098308  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       0       |      3 8      |       12      |
| 001000011000 |  0.025205761316872428  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      9       |       0       |      3 8      |      3 9      |
| 001000010111 | 0.00020480871818320375 |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       10      |       11      |       12      |
| 001000010110 |  0.001628943758573388  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       10      |       11      |       0       |
| 001000010101 | 0.0012002743484224965  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       10      |      3 8      |       12      |
| 001000010100 |  0.013117283950617283  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       10      |      3 8      |       0       |
| 001000010011 | 0.0005429812528577959  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       0       |       11      |       12      |
| 001000010010 |  0.005658436213991769  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       0       |       11      |       0       |
| 001000010001 |  0.004372427983539094  |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       0       |      3 8      |       12      |
| 001000010000 |  0.07098765432098765   |      0       |      3       |      0       |      0       |      0       |      0       |      8       |      0       |       0       |      3 8      |       0       |
| 001000001111 | 0.0001381268099375095  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       10      |       11      |       12      |
| 001000001110 | 0.0014574759945130313  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       10      |       11      |      3 9      |
| 001000001101 | 0.0005358367626886145  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       10      |       0       |       12      |
| 001000001100 |  0.007716049382716049  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       10      |       0       |      3 9      |
| 001000001011 | 0.0003572245084590763  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       0       |       11      |       12      |
| 001000001010 |  0.005144032921810699  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       0       |       11      |      3 9      |
| 001000001001 | 0.0018004115226337445  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       0       |       0       |       12      |
| 001000001000 |  0.040123456790123455  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      9       |       0       |       0       |      3 9      |
| 001000000111 | 0.00017146776406035664 |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       10      |       11      |       12      |
| 001000000110 | 0.0015432098765432098  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       10      |       11      |       0       |
| 001000000101 | 0.0007716049382716049  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       10      |       0       |       12      |
| 001000000100 |  0.009259259259259259  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       10      |       0       |       0       |
| 001000000011 | 0.0005144032921810699  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       0       |       11      |       12      |
| 001000000010 |  0.006172839506172839  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       0       |       11      |       0       |
| 001000000001 | 0.0030864197530864196  |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       0       |       0       |       12      |
| 001000000000 |  0.05555555555555555   |      0       |      3       |      0       |      0       |      0       |      0       |      0       |      0       |       0       |       0       |       0       |
| 000111111111 | 0.00042557187184623173 |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |       10      |       11      |       12      |
| 000111111110 |  0.002019244610408304  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |       10      |       11      |      4 8      |
| 000111111101 | 0.0010709293076512725  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |       10      |      5 6      |       12      |
| 000111111100 | 0.0059071041634913375  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |       10      |      5 6      |      4 8      |
| 000111111011 | 0.0007177897275991124  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |      4 6      |       11      |       12      |
| 000111111010 |  0.003941377076665142  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |      4 6      |       11      |      5 7      |
| 000111111001 | 0.0020570177945435147  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |      4 6      |      5 6      |       12      |
| 000111111000 |  0.013442755169435555  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |      9       |      4 6      |      5 6      |      4 8      |
| 000111110111 | 0.0005777692970033361  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |       10      |       11      |       12      |
| 000111110110 |  0.003120653768480414  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |       10      |       11      |      4 8      |
| 000111110101 | 0.0016417443034598383  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |       10      |      5 6      |       12      |
| 000111110100 |  0.01055538885078494   |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |       10      |      5 6      |      4 8      |
| 000111110011 | 0.0010961169431319751  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |      4 6      |       11      |       12      |
| 000111110010 |  0.00701906467510034   |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |      4 6      |       11      |      5 7      |
| 000111110001 |  0.003636644725143525  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |      4 6      |      5 6      |       12      |
| 000111110000 |  0.028656550068587108  |      0       |      0       |      4       |      5       |      6       |      7       |      8       |     4 5      |      4 6      |      5 6      |      4 8      |
| 000111101111 | 0.00034851440470343826 |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |       10      |       11      |       12      |
| 000111101110 | 0.0018178758319361882  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |       10      |       11      |      5 7      |
| 000111101101 | 0.0010081669460956153  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |       10      |      4 7      |       12      |
| 000111101100 |  0.006196654473403443  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |       10      |      4 7      |      5 7      |
| 000111101011 | 0.0006813726735423122  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |      4 6      |       11      |       12      |
| 000111101010 |  0.00426129146979627   |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |      4 6      |       11      |      5 7      |
| 000111101001 | 0.0022917936798252294  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |      4 6      |      4 7      |       12      |
| 000111101000 |  0.01748971193415638   |      0       |      0       |      4       |      5       |      6       |      7       |      0       |      9       |      4 6      |      4 7      |      5 7      |
| 000111100111 | 0.0005497288269064673  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |       10      |       11      |       12      |
| 000111100110 |  0.003353147386069196  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |       10      |       11      |      5 7      |
| 000111100101 | 0.0018295848574912356  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |       10      |      4 7      |       12      |
| 000111100100 |  0.013567386831275717  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |       10      |      4 7      |      5 7      |
| 000111100011 | 0.0012308368897017729  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |      4 6      |       11      |       12      |
| 000111100010 |  0.009287837219935985  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |      4 6      |       11      |      5 7      |
| 000111100001 |  0.004929698216735253  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |      4 6      |      4 7      |       12      |
| 000111100000 |  0.047710905349794226  |      0       |      0       |      4       |      5       |      6       |      7       |      0       |     4 5      |      4 6      |      4 7      |      5 7      |
| 000111011111 | 0.0002689474231382222  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |       10      |       11      |       12      |
| 000111011110 | 0.0014236058188961706  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |       10      |       11      |      4 8      |
| 000111011101 | 0.0007316487154735896  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |       10      |      5 6      |       12      |
| 000111011100 |  0.004629629629629629  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |       10      |      5 6      |      4 8      |
| 000111011011 | 0.0005195190999565331  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |      4 6      |       11      |       12      |
| 000111011010 |  0.003210257582685566  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |      4 6      |       11      |      4 8      |
| 000111011001 | 0.0016448204033937914  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |      4 6      |      5 6      |       12      |
| 000111011000 |  0.012555250723975002  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |      9       |      4 6      |      5 6      |      4 8      |
| 000111010111 | 0.00042933093701840835 |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |       10      |       11      |       12      |
| 000111010110 | 0.0026458428593202255  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |       10      |       11      |      4 8      |
| 000111010101 |  0.001352690138698369  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |       10      |      5 6      |       12      |
| 000111010100 |  0.010273776863283035  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |       10      |      5 6      |      4 8      |
| 000111010011 | 0.0009470418635370622  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |      4 6      |       11      |       12      |
| 000111010010 |  0.007020652339582381  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |      4 6      |       11      |      4 8      |
| 000111010001 |  0.003581771071483005  |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |      4 6      |      5 6      |       12      |
| 000111010000 |  0.03437928669410151   |      0       |      0       |      4       |      5       |      6       |      0       |      8       |     4 5      |      4 6      |      5 6      |      4 8      |
| 000111001111 | 0.0002434418872461853  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |       10      |       11      |       12      |
| 000111001110 |  0.001381268099375095  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |       10      |       11      |       0       |
| 000111001101 | 0.0007620789513793627  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |       10      |      5 6      |       12      |
| 000111001100 |  0.005201188843164151  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |       10      |      5 6      |       0       |
| 000111001011 | 0.0005556825687141187  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |      4 6      |       11      |       12      |
| 000111001010 |  0.003810394756896814  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |      4 6      |       11      |       0       |
| 000111001001 | 0.0020766651425087636  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |      4 6      |      5 6      |       12      |
| 000111001000 |  0.017832647462277088  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |      9       |      4 6      |      5 6      |       0       |
| 000111000111 | 0.0004643918609967991  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |       10      |       11      |       12      |
| 000111000110 | 0.0032007315957933236  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |       10      |       11      |       0       |
| 000111000101 | 0.0017289666209419291  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |       10      |      5 6      |       12      |
| 000111000100 |  0.014917695473251027  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |       10      |      5 6      |       0       |
| 000111000011 | 0.0012383782959914645  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |      4 6      |       11      |       12      |
| 000111000010 |  0.01071673525377229   |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |      4 6      |       11      |       0       |
| 000111000001 |  0.005744170096021947  |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |      4 6      |      5 6      |       12      |
| 000111000000 |  0.06635802469135801   |      0       |      0       |      4       |      5       |      6       |      0       |      0       |     4 5      |      4 6      |      5 6      |       0       |
| 000110111111 | 0.00027646310338306596 |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       10      |       11      |       12      |
| 000110111110 |  0.001484466290707717  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       10      |       11      |      4 8      |
| 000110111101 | 0.0007511637580653353  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       10      |      4 7      |       12      |
| 000110111100 |  0.004705837524767565  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       10      |      4 7      |      4 8      |
| 000110111011 |  0.000447853689308879  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       0       |       11      |       12      |
| 000110111010 | 0.0028196921201036423  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       0       |       11      |      4 8      |
| 000110111001 | 0.0014245319565106944  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       0       |      4 7      |       12      |
| 000110111000 |  0.010773891175125741  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |      9       |       0       |      4 7      |      4 8      |
| 000110110111 | 0.00045496510313468465 |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       10      |       11      |       12      |
| 000110110110 |  0.002829218106995884  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       10      |       11      |      4 8      |
| 000110110101 | 0.0014256234758420968  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       10      |      4 7      |       12      |
| 000110110100 |  0.010652434842249656  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       10      |      4 7      |      4 8      |
| 000110110011 | 0.0008710324264593811  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       0       |       11      |       12      |
| 000110110010 |  0.006530064014631915  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       0       |       11      |      4 8      |
| 000110110001 | 0.0032828932327389113  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       0       |      4 7      |       12      |
| 000110110000 |  0.030864197530864196  |      0       |      0       |      4       |      5       |      0       |      7       |      8       |     4 5      |       0       |      4 7      |      4 8      |
| 000110101111 | 0.0002500571559213534  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       10      |       11      |       12      |
| 000110101110 | 0.0014765279682975151  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       10      |       11      |      5 7      |
| 000110101101 | 0.0007978014022252702  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       10      |      4 7      |       12      |
| 000110101100 |  0.005658436213991769  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       10      |      4 7      |      5 7      |
| 000110101011 | 0.00046836102220189997 |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       0       |       11      |       12      |
| 000110101010 | 0.0033150434385002276  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       0       |       11      |      5 7      |
| 000110101001 | 0.0018004115226337445  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       0       |      4 7      |       12      |
| 000110101000 |  0.015946502057613166  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |      9       |       0       |      4 7      |      5 7      |
| 000110100111 | 0.0004941605700350555  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       10      |       11      |       12      |
| 000110100110 | 0.0035150891632373103  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       10      |       11      |      5 7      |
| 000110100101 |  0.001864711934156378  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       10      |      4 7      |       12      |
| 000110100100 |  0.016589506172839504  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       10      |      4 7      |      5 7      |
| 000110100011 | 0.0011288294467306811  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       0       |       11      |       12      |
| 000110100010 |  0.010030864197530862  |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       0       |       11      |      5 7      |
| 000110100001 |   0.0053369341563786   |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       0       |      4 7      |       12      |
| 000110100000 |   0.0632716049382716   |      0       |      0       |      4       |      5       |      0       |      7       |      0       |     4 5      |       0       |      4 7      |      5 7      |
| 000110011111 | 0.00018787363037477343 |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       10      |       11      |       12      |
| 000110011110 | 0.0011431184270690442  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       10      |       11      |      4 8      |
| 000110011101 | 0.0005239292790733119  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       10      |       0       |       12      |
| 000110011100 |  0.003829446730681298  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       10      |       0       |      4 8      |
| 000110011011 | 0.0003492861860488745  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       0       |       11      |       12      |
| 000110011010 | 0.0025529644871208654  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       0       |       11      |      4 8      |
| 000110011001 | 0.0011621704008535282  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       0       |       0       |       12      |
| 000110011000 |  0.01063100137174211   |      0       |      0       |      4       |      5       |      0       |      0       |      8       |      9       |       0       |       0       |      4 8      |
| 000110010111 | 0.00038103947568968134 |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       10      |       11      |       12      |
| 000110010110 |  0.002772062185642432  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       10      |       11      |      4 8      |
| 000110010101 | 0.0013002972107910378  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       10      |       0       |       12      |
| 000110010100 |  0.011831275720164607  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       10      |       0       |      4 8      |
| 000110010011 | 0.0008668648071940251  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       0       |       11      |       12      |
| 000110010010 |  0.007887517146776405  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       0       |       11      |      4 8      |
| 000110010001 | 0.0036865569272976676  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       0       |       0       |       12      |
| 000110010000 |  0.044753086419753084  |      0       |      0       |      4       |      5       |      0       |      0       |      8       |     4 5      |       0       |       0       |      4 8      |
| 000110001111 | 0.00019051973784484067 |      0       |      0       |      4       |      5       |      0       |      0       |      0       |      9       |       10      |       11      |       12      |
| 000110001110 | 0.0012574302697759485  |      0       |      0       |      4       |      5       |      0       |      0       |      0       |      9       |       10      |       11      |       0       |
| 000110001101 | 0.0006287151348879742  |      0       |      0       |      4       |      5       |      0       |      0       |      0       |      9       |       10      |       0       |       12      |
| 000110001100 |  0.005144032921810699  |      0       |      0       |      4       |      5       |      0       |      0       |      0       |      9       |       10      |       0       |       0       |
| 000110001011 | 0.00041914342325864945 |      0       |      0       |      4       |      5       |      0       |      0       |      0       |      9       |       0       |       11      |       12      |
| 000110001010 | 0.0034293552812071325  |      0       |      0       |      4       |      5       |      0       |      0       |      0       |      9       |       0       |       11      |       0       |
| 000110001001 | 0.0017146776406035662  |      0       |      0       |      4       |      5       |      0       |      0       |      0       |      9       |       0       |       0       |       12      |
